L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,Time
0.0,0.0,0.0,0.0,0.154710054397583
0.0,0.0,0.0,0.0,0.15480709075927734
0.0,0.0,0.0,0.0,0.15487051010131836
0.0,0.0,0.0,0.0,0.15493345260620117
0.0,0.0,0.0,0.0,0.1549992561340332
0.0,0.0,0.0,0.0,0.15506529808044434
0.0,0.0,0.0,0.0,0.15512990951538086
0.0,0.0,0.0,0.0,0.15519452095031738
0.0,0.0,0.0,0.0,0.15526127815246582
0.0,0.0,0.0,0.0,0.15532708168029785
0.0,0.0,0.0,0.0,0.1553940773010254
0.0,0.0,0.0,0.0,0.1554584503173828
0.0,0.0,0.0,0.0,0.15552353858947754
0.0,0.0,0.0,0.0,0.15559005737304688
0.0,0.0,0.0,0.0,0.15566110610961914
0.0,0.0,0.0,0.0,0.15572690963745117
0.0,0.0,0.0,0.0,0.15579485893249512
0.0,0.0,0.0,0.0,0.15586209297180176
0.0,0.0,0.0,0.0,0.15625834465026855
0.0,0.0,0.0,0.0,0.15636610984802246
0.0,0.0,0.0,0.0,0.1564347743988037
0.0,0.0,0.0,0.0,0.15650248527526855
0.0,0.0,0.0,0.0,0.15656805038452148
0.0,0.0,0.0,0.0,0.1566324234008789
0.0,0.0,0.0,0.0,0.1566941738128662
0.0,0.0,0.0,0.0,0.1567552089691162
0.0,0.0,0.0,0.0,0.15681791305541992
0.0,0.0,0.0,0.0,0.15688061714172363
0.0,0.0,0.0,0.0,0.15694355964660645
0.0,0.0,0.0,0.0,0.1570274829864502
0.0,0.0,0.0,0.0,0.15712785720825195
0.0,0.0,0.0,0.0,0.15720224380493164
0.0,0.0,0.0,0.0,0.15726757049560547
0.0,0.0,0.0,0.0,0.1573336124420166
0.0,0.0,0.0,0.0,0.15739679336547852
0.0,0.0,0.0,0.0,0.15745949745178223
0.0,0.0,0.0,0.0,0.15786504745483398
0.0,0.0,0.0,0.0,0.1579587459564209
0.0,0.0,0.0,0.0,0.1580219268798828
0.0,0.0,0.0,0.0,0.15808367729187012
0.0,0.0,0.0,0.0,0.15814423561096191
0.0,0.0,0.0,0.0,0.1582045555114746
0.0,0.0,0.0,0.0,0.1582651138305664
0.0,0.0,0.0,0.0,0.1583256721496582
0.0,0.0,0.0,0.0,0.15840911865234375
0.0,0.0,0.0,0.0,0.15847158432006836
0.0,0.0,0.0,0.0,0.15853285789489746
0.0,0.0,0.0,0.0,0.15859293937683105
0.0,0.0,0.0,0.0,0.15865397453308105
0.0,0.0,0.0,0.0,0.15871405601501465
0.0,0.0,0.0,0.0,0.15877485275268555
0.0,0.0,0.0,0.0,0.15883493423461914
0.0,0.0,0.0,0.0,0.15889573097229004
0.0,0.0,0.0,0.0,0.15895724296569824
0.0,0.0,0.0,0.0,0.15926766395568848
0.0,0.0,0.0,0.0,0.15935444831848145
0.0,0.0,0.0,0.0,0.15941715240478516
0.0,0.0,0.0,0.0,0.15947842597961426
0.0,0.0,0.0,0.0,0.15953946113586426
0.0,0.0,0.0,0.0,0.15959954261779785
0.0,0.0,0.0,0.0,0.15966081619262695
0.0,0.0,0.0,0.0,0.15972113609313965
0.0,0.0,0.0,0.0,0.15978217124938965
0.0,0.0,0.0,0.0,0.15984249114990234
0.0,0.0,0.0,0.0,0.15990352630615234
0.0,0.0,0.0,0.0,0.15996360778808594
0.0,0.0,0.0,0.0,0.16002416610717773
0.0,0.0,0.0,0.0,0.16008448600769043
0.0,0.0,0.0,0.0,0.16014504432678223
0.0,0.0,0.0,0.0,0.16020536422729492
0.0,0.0,0.0,0.0,0.16026544570922852
0.0,0.0,0.0,0.0,0.16032671928405762
0.0,0.0,0.0,0.0,0.1606426239013672
0.0,0.0,0.0,0.0,0.16072630882263184
0.0,0.0,0.0,0.0,0.16078829765319824
0.0,0.0,0.0,0.0,0.16085028648376465
0.0,0.0,0.0,0.0,0.16091084480285645
0.0,0.0,0.0,0.0,0.16097140312194824
0.0,0.0,0.0,0.0,0.1610715389251709
0.0,0.0,0.0,0.0,0.16113734245300293
0.0,0.0,0.0,0.0,0.16119861602783203
0.0,0.0,0.0,0.0,0.16125941276550293
0.0,0.0,0.0,0.0,0.16132068634033203
0.0,0.0,0.0,0.0,0.16138172149658203
0.0,0.0,0.0,0.0,0.16144251823425293
0.0,0.0,0.0,0.0,0.16150307655334473
0.0,0.0,0.0,0.0,0.16156411170959473
0.0,0.0,0.0,0.0,0.16162538528442383
0.0,0.0,0.0,0.0,0.16168618202209473
0.0,0.0,0.0,0.0,0.16174793243408203
0.0,0.0,0.0,0.0,0.16205906867980957
0.0,0.0,0.0,0.0,0.16216063499450684
0.0,0.0,0.0,0.0,0.16222929954528809
0.0,0.0,0.0,0.0,0.16229677200317383
0.0,0.0,0.0,0.0,0.16236257553100586
0.0,0.0,0.0,0.0,0.16242694854736328
0.0,0.0,0.0,0.0,0.1624910831451416
0.0,0.0,0.0,0.0,0.16255497932434082
0.0,0.0,0.0,0.0,0.16261887550354004
0.0,0.0,0.0,0.0,0.16268324851989746
0.0,0.0,0.0,0.0,0.1627497673034668
0.0,0.0,0.0,0.0,0.1628122329711914
0.0,0.0,0.0,0.0,0.1628735065460205
0.0,0.0,0.0,0.0,0.1629345417022705
0.0,0.0,0.0,0.0,0.1629946231842041
0.0,0.0,0.0,0.0,0.1630549430847168
0.0,0.0,0.0,0.0,0.1631150245666504
0.0,0.0,0.0,0.0,0.1631770133972168
0.0,0.0,0.0,0.0,0.1635878086090088
0.0,0.0,0.0,0.0,0.16369915008544922
0.0,0.0,0.0,0.0,0.1637718677520752
0.0,0.0,0.0,0.0,0.16383981704711914
0.0,0.0,0.0,0.0,0.16390490531921387
0.0,0.0,0.0,0.0,0.1639704704284668
0.0,0.0,0.0,0.0,0.16411828994750977
0.0,0.0,0.0,0.0,0.16419291496276855
0.0,0.0,0.0,0.0,0.16425752639770508
0.0,0.0,0.0,0.0,0.1643199920654297
0.0,0.0,0.0,0.0,0.1643819808959961
0.0,0.0,0.0,0.0,0.1644437313079834
0.0,0.0,0.0,0.0,0.1645045280456543
0.0,0.0,0.0,0.0,0.16456842422485352
0.0,0.0,0.0,0.0,0.16463565826416016
0.0,0.0,0.0,0.0,0.16470026969909668
0.0,0.0,0.0,0.0,0.1647653579711914
0.0,0.0,0.0,0.0,0.16483020782470703
0.0,0.0,0.0,0.0,0.16489458084106445
0.0,0.0,0.0,0.0,0.16495990753173828
0.0,0.0,0.0,0.0,0.16507387161254883
0.0,0.0,0.0,0.0,0.16516613960266113
0.0,0.0,0.0,0.0,0.1652357578277588
0.0,0.0,0.0,0.0,0.16530275344848633
0.0,0.0,0.0,0.0,0.16576480865478516
0.0,0.0,0.0,0.0,0.16586542129516602
0.0,0.0,0.0,0.0,0.16592931747436523
0.0,0.0,0.0,0.0,0.16599106788635254
0.0,0.0,0.0,0.0,0.16605281829833984
0.0,0.0,0.0,0.0,0.16611266136169434
0.0,0.0,0.0,0.0,0.16617369651794434
0.0,0.0,0.0,0.0,0.16623353958129883
0.0,0.0,0.0,0.0,0.16629362106323242
0.0,0.0,0.0,0.0,0.16635394096374512
0.0,0.0,0.0,0.0,0.1664140224456787
0.0,0.0,0.0,0.0,0.1664748191833496
0.0,0.0,0.0,0.0,0.16653943061828613
0.0,0.0,0.0,0.0,0.16660499572753906
0.0,0.0,0.0,0.0,0.166672945022583
0.0,0.0,0.0,0.0,0.16673612594604492
0.0,0.0,0.0,0.0,0.16680192947387695
0.0,0.0,0.0,0.0,0.1668717861175537
0.0,0.0,0.0,0.0,0.16724157333374023
0.0,0.0,0.0,0.0,0.1673276424407959
0.0,0.0,0.0,0.0,0.1673901081085205
0.0,0.0,0.0,0.0,0.1674511432647705
0.0,0.0,0.0,0.0,0.1675114631652832
0.0,0.0,0.0,0.0,0.167572021484375
0.0,0.0,0.0,0.0,0.16765642166137695
0.0,0.0,0.0,0.0,0.16771864891052246
0.0,0.0,0.0,0.0,0.16777849197387695
0.0,0.0,0.0,0.0,0.16783881187438965
0.0,0.0,0.0,0.0,0.16789889335632324
0.0,0.0,0.0,0.0,0.16795945167541504
0.0,0.0,0.0,0.0,0.16802120208740234
0.0,0.0,0.0,0.0,0.16808390617370605
0.0,0.0,0.0,0.0,0.16814851760864258
0.0,0.0,0.0,0.0,0.168212890625
0.0,0.0,0.0,0.0,0.16827726364135742
0.0,0.0,0.0,0.0,0.16834497451782227
0.0,0.0,0.0,0.0,0.16877365112304688
0.0,0.0,0.0,0.0,0.1688835620880127
0.0,0.0,0.0,0.0,0.1689469814300537
0.0,0.0,0.0,0.0,0.16902804374694824
0.0,0.0,0.0,0.0,0.1691122055053711
0.0,0.0,0.0,0.0,0.169175386428833
0.0,0.0,0.0,0.0,0.1692361831665039
0.0,0.0,0.0,0.0,0.1692962646484375
0.0,0.0,0.0,0.0,0.1693570613861084
0.0,0.0,0.0,0.0,0.1694173812866211
0.0,0.0,0.0,0.0,0.1694777011871338
0.0,0.0,0.0,0.0,0.16953778266906738
0.0,0.0,0.0,0.0,0.16959929466247559
0.0,0.0,0.0,0.0,0.16965985298156738
0.0,0.0,0.0,0.0,0.1697230339050293
0.0,0.0,0.0,0.0,0.16978979110717773
0.0,0.0,0.0,0.0,0.16985583305358887
0.0,0.0,0.0,0.0,0.1699223518371582
0.0,0.0,0.0,0.0,0.17033767700195312
0.0,0.0,0.0,0.0,0.1704716682434082
0.0,0.0,0.0,0.0,0.17054080963134766
0.0,0.0,0.0,0.0,0.1706092357635498
0.0,0.0,0.0,0.0,0.17067575454711914
0.0,0.0,0.0,0.0,0.17074799537658691
0.0,0.0,0.0,0.0,0.17081499099731445
0.0,0.0,0.0,0.0,0.1708822250366211
0.0,0.0,0.0,0.0,0.17094945907592773
0.0,0.0,0.0,0.0,0.17101430892944336
0.0,0.0,0.0,0.0,0.1710798740386963
0.0,0.0,0.0,0.0,0.17114472389221191
0.0,0.0,0.0,0.0,0.17120885848999023
0.0,0.0,0.0,0.0,0.17127370834350586
0.0,0.0,0.0,0.0,0.17133736610412598
0.0,0.0,0.0,0.0,0.1714024543762207
0.0,0.0,0.0,0.0,0.17146682739257812
0.0,0.0,0.0,0.0,0.17154479026794434
0.0,0.0,0.0,0.0,0.17200565338134766
0.0,0.0,0.0,0.0,0.17212700843811035
0.0,0.0,0.0,0.0,0.17219829559326172
0.0,0.0,0.0,0.0,0.17226719856262207
0.0,0.0,0.0,0.0,0.1723346710205078
0.0,0.0,0.0,0.0,0.17239952087402344
0.0,0.0,0.0,0.0,0.17246437072753906
0.0,0.0,0.0,0.0,0.1725301742553711
0.0,0.0,0.0,0.0,0.17259645462036133
0.0,0.0,0.0,0.0,0.17265963554382324
0.0,0.0,0.0,0.0,0.17272520065307617
0.0,0.0,0.0,0.0,0.1727900505065918
0.0,0.0,0.0,0.0,0.17286109924316406
0.0,0.0,0.0,0.0,0.17293286323547363
0.0,0.0,0.0,0.0,0.17299795150756836
0.0,0.0,0.0,0.0,0.173112154006958
0.0,0.0,0.0,0.0,0.17317891120910645
0.0,0.0,0.0,0.0,0.17324280738830566
0.0,0.0,0.0,0.0,0.17362403869628906
0.0,0.0,0.0,0.0,0.17371702194213867
0.0,0.0,0.0,0.0,0.17378497123718262
0.0,0.0,0.0,0.0,0.17385244369506836
0.0,0.0,0.0,0.0,0.1739203929901123
0.0,0.0,0.0,0.0,0.17398619651794434
0.0,0.0,0.0,0.0,0.17405223846435547
0.0,0.0,0.0,0.0,0.1741163730621338
0.0,0.0,0.0,0.0,0.17418456077575684
0.0,0.0,0.0,0.0,0.17425131797790527
0.0,0.0,0.0,0.0,0.1743180751800537
0.0,0.0,0.0,0.0,0.17438435554504395
0.0,0.0,0.0,0.0,0.1744534969329834
0.0,0.0,0.0,0.0,0.17452025413513184
0.0,0.0,0.0,0.0,0.17458581924438477
0.0,0.0,0.0,0.0,0.17464923858642578
0.0,0.0,0.0,0.0,0.1747136116027832
0.0,0.0,0.0,0.0,0.17477941513061523
0.0,0.0,0.0,0.0,0.17524361610412598
0.0,0.0,0.0,0.0,0.1753675937652588
0.0,0.0,0.0,0.0,0.17543649673461914
0.0,0.0,0.0,0.0,0.1755049228668213
0.0,0.0,0.0,0.0,0.17557263374328613
0.0,0.0,0.0,0.0,0.17563962936401367
0.0,0.0,0.0,0.0,0.17570281028747559
0.0,0.0,0.0,0.0,0.1757664680480957
0.0,0.0,0.0,0.0,0.17583131790161133
0.0,0.0,0.0,0.0,0.17589855194091797
0.0,0.0,0.0,0.0,0.17596149444580078
0.0,0.0,0.0,0.0,0.17602252960205078
0.0,0.0,0.0,0.0,0.17608380317687988
0.0,0.0,0.0,0.0,0.17614459991455078
0.0,0.0,0.0,0.0,0.17620515823364258
0.0,0.0,0.0,0.0,0.17626523971557617
0.0,0.0,0.0,0.0,0.17632603645324707
0.0,0.0,0.0,0.0,0.17638826370239258
0.0,0.0,0.0,0.0,0.1767897605895996
0.0,0.0,0.0,0.0,0.17690825462341309
0.0,0.0,0.0,0.0,0.17697811126708984
0.0,0.0,0.0,0.0,0.17709136009216309
0.0,0.0,0.0,0.0,0.17716240882873535
0.0,0.0,0.0,0.0,0.17722392082214355
0.0,0.0,0.0,0.0,0.17728519439697266
0.0,0.0,0.0,0.0,0.17734551429748535
0.0,0.0,0.0,0.0,0.17740631103515625
0.0,0.0,0.0,0.0,0.1774907112121582
0.0,0.0,0.0,0.0,0.17755341529846191
0.0,0.0,0.0,0.0,0.17761445045471191
0.0,0.0,0.0,0.0,0.1776750087738037
0.0,0.0,0.0,0.0,0.1777355670928955
0.0,0.0,0.0,0.0,0.1777958869934082
0.0,0.0,0.0,0.0,0.1778576374053955
0.0,0.0,0.0,0.0,0.1779186725616455
0.0,0.0,0.0,0.0,0.1779804229736328
0.0,0.0,0.0,0.0,0.1783299446105957
0.0,0.0,0.0,0.0,0.17840957641601562
0.0,0.0,0.0,0.0,0.17847132682800293
0.0,0.0,0.0,0.0,0.17853307723999023
0.0,0.0,0.0,0.0,0.17859458923339844
0.0,0.0,0.0,0.0,0.17865777015686035
0.0,0.0,0.0,0.0,0.17872405052185059
0.0,0.0,0.0,0.0,0.1787874698638916
0.0,0.0,0.0,0.0,0.17885231971740723
0.0,0.0,0.0,0.0,0.17891573905944824
0.0,0.0,0.0,0.0,0.1789846420288086
0.0,0.0,0.0,0.0,0.17905378341674805
0.0,0.0,0.0,0.0,0.1791212558746338
0.0,0.0,0.0,0.0,0.17918658256530762
0.0,0.0,0.0,0.0,0.17925047874450684
0.0,0.0,0.0,0.0,0.17931556701660156
0.0,0.0,0.0,0.0,0.1793830394744873
0.0,0.0,0.0,0.0,0.17944765090942383
0.0,0.0,0.0,0.0,0.17984628677368164
0.0,0.0,0.0,0.0,0.179962158203125
0.0,0.0,0.0,0.0,0.18003344535827637
0.0,0.0,0.0,0.0,0.18010210990905762
0.0,0.0,0.0,0.0,0.18016791343688965
0.0,0.0,0.0,0.0,0.18023324012756348
0.0,0.0,0.0,0.0,0.18030047416687012
0.0,0.0,0.0,0.0,0.18036603927612305
0.0,0.0,0.0,0.0,0.18043041229248047
0.0,0.0,0.0,0.0,0.18049144744873047
0.0,0.0,0.0,0.0,0.18055248260498047
0.0,0.0,0.0,0.0,0.18061351776123047
0.0,0.0,0.0,0.0,0.18067407608032227
0.0,0.0,0.0,0.0,0.18073558807373047
0.0,0.0,0.0,0.0,0.18079614639282227
0.0,0.0,0.0,0.0,0.18085718154907227
0.0,0.0,0.0,0.0,0.18091821670532227
0.0,0.0,0.0,0.0,0.18098068237304688
0.0,0.0,0.0,0.0,0.18145418167114258
0.0,0.0,0.0,0.0,0.18158960342407227
0.0,0.0,0.0,0.0,0.18166756629943848
0.0,0.0,0.0,0.0,0.181746244430542
0.0,0.0,0.0,0.0,0.18181872367858887
0.0,0.0,0.0,0.0,0.18188929557800293
0.0,0.0,0.0,0.0,0.18195796012878418
0.0,0.0,0.0,0.0,0.1820235252380371
0.0,0.0,0.0,0.0,0.18209147453308105
0.0,0.0,0.0,0.0,0.18215656280517578
0.0,0.0,0.0,0.0,0.18222260475158691
0.0,0.0,0.0,0.0,0.18228650093078613
0.0,0.0,0.0,0.0,0.18235087394714355
0.0,0.0,0.0,0.0,0.1824173927307129
0.0,0.0,0.0,0.0,0.18248605728149414
0.0,0.0,0.0,0.0,0.18254804611206055
0.0,0.0,0.0,0.0,0.18260931968688965
0.0,0.0,0.0,0.0,0.18267250061035156
0.0,0.0,0.0,0.0,0.18305730819702148
0.0,0.0,0.0,0.0,0.1831650733947754
0.0,0.0,0.0,0.0,0.18323230743408203
0.0,0.0,0.0,0.0,0.18329906463623047
0.0,0.0,0.0,0.0,0.1833662986755371
0.0,0.0,0.0,0.0,0.18343114852905273
0.0,0.0,0.0,0.0,0.18349552154541016
0.0,0.0,0.0,0.0,0.18355917930603027
0.0,0.0,0.0,0.0,0.1836252212524414
0.0,0.0,0.0,0.0,0.1837003231048584
0.0,0.0,0.0,0.0,0.18376803398132324
0.0,0.0,0.0,0.0,0.18383288383483887
0.0,0.0,0.0,0.0,0.18389487266540527
0.0,0.0,0.0,0.0,0.18395519256591797
0.0,0.0,0.0,0.0,0.18401551246643066
0.0,0.0,0.0,0.0,0.18407678604125977
0.0,0.0,0.0,0.0,0.18413758277893066
0.0,0.0,0.0,0.0,0.18420028686523438
0.0,0.0,0.0,0.0,0.18457674980163574
0.0,0.0,0.0,0.0,0.18466472625732422
0.0,0.0,0.0,0.0,0.18472814559936523
0.0,0.0,0.0,0.0,0.18478941917419434
0.0,0.0,0.0,0.0,0.18485021591186523
0.0,0.0,0.0,0.0,0.18491029739379883
0.0,0.0,0.0,0.0,0.18497133255004883
0.0,0.0,0.0,0.0,0.18506956100463867
0.0,0.0,0.0,0.0,0.185136079788208
0.0,0.0,0.0,0.0,0.18519926071166992
0.0,0.0,0.0,0.0,0.18526124954223633
0.0,0.0,0.0,0.0,0.18532299995422363
0.0,0.0,0.0,0.0,0.18538427352905273
0.0,0.0,0.0,0.0,0.18544602394104004
0.0,0.0,0.0,0.0,0.18550705909729004
0.0,0.0,0.0,0.0,0.18556809425354004
0.0,0.0,0.0,0.0,0.18562912940979004
0.0,0.0,0.0,0.0,0.18569278717041016
0.0,0.0,0.0,0.0,0.18603253364562988
0.0,0.0,0.0,0.0,0.18613195419311523
0.0,0.0,0.0,0.0,0.1862020492553711
0.0,0.0,0.0,0.0,0.18626856803894043
0.0,0.0,0.0,0.0,0.18633437156677246
0.0,0.0,0.0,0.0,0.1864004135131836
0.0,0.0,0.0,0.0,0.1864640712738037
0.0,0.0,0.0,0.0,0.18652892112731934
0.0,0.0,0.0,0.0,0.18659424781799316
0.0,0.0,0.0,0.0,0.18665790557861328
0.0,0.0,0.0,0.0,0.18671917915344238
0.0,0.0,0.0,0.0,0.18678069114685059
0.0,0.0,0.0,0.0,0.1868433952331543
0.0,0.0,0.0,0.0,0.18692803382873535
0.0,0.0,0.0,0.0,0.18699312210083008
0.0,0.0,0.0,0.0,0.18705439567565918
0.0,0.0,0.0,0.0,0.18711566925048828
0.0,0.0,0.0,0.0,0.1871786117553711
0.0,0.0,0.0,0.0,0.18758916854858398
0.0,0.0,0.0,0.0,0.18770194053649902
0.0,0.0,0.0,0.0,0.187774658203125
0.0,0.0,0.0,0.0,0.18784236907958984
0.0,0.0,0.0,0.0,0.18790769577026367
0.0,0.0,0.0,0.0,0.1879713535308838
0.0,0.0,0.0,0.0,0.188035249710083
0.0,0.0,0.0,0.0,0.18810081481933594
0.0,0.0,0.0,0.0,0.18816757202148438
0.0,0.0,0.0,0.0,0.18822956085205078
0.0,0.0,0.0,0.0,0.18829131126403809
0.0,0.0,0.0,0.0,0.1883530616760254
0.0,0.0,0.0,0.0,0.1884138584136963
0.0,0.0,0.0,0.0,0.18847417831420898
0.0,0.0,0.0,0.0,0.1885356903076172
0.0,0.0,0.0,0.0,0.18859624862670898
0.0,0.0,0.0,0.0,0.18865680694580078
0.0,0.0,0.0,0.0,0.1887211799621582
0.0,0.0,0.0,0.0,0.1891629695892334
0.0,0.0,0.0,0.0,0.1892561912536621
0.0,0.0,0.0,0.0,0.18932056427001953
0.0,0.0,0.0,0.0,0.18938255310058594
0.0,0.0,0.0,0.0,0.18944406509399414
0.0,0.0,0.0,0.0,0.18950486183166504
0.0,0.0,0.0,0.0,0.18956565856933594
0.0,0.0,0.0,0.0,0.18962621688842773
0.0,0.0,0.0,0.0,0.18968701362609863
0.0,0.0,0.0,0.0,0.18974781036376953
0.0,0.0,0.0,0.0,0.18980860710144043
0.0,0.0,0.0,0.0,0.18986868858337402
0.0,0.0,0.0,0.0,0.18992948532104492
0.0,0.0,0.0,0.0,0.18998956680297852
0.0,0.0,0.0,0.0,0.19005036354064941
0.0,0.0,0.0,0.0,0.1901106834411621
0.0,0.0,0.0,0.0,0.1901707649230957
0.0,0.0,0.0,0.0,0.1902332305908203
0.0,0.0,0.0,0.0,0.19052982330322266
0.0,0.0,0.0,0.0,0.19061756134033203
0.0,0.0,0.0,0.0,0.19068026542663574
0.0,0.0,0.0,0.0,0.19074249267578125
0.0,0.0,0.0,0.0,0.19080352783203125
0.0,0.0,0.0,0.0,0.19086408615112305
0.0,0.0,0.0,0.0,0.19092464447021484
0.0,0.0,0.0,0.0,0.19098496437072754
0.0,0.0,0.0,0.0,0.19104647636413574
0.0,0.0,0.0,0.0,0.19110679626464844
0.0,0.0,0.0,0.0,0.19116711616516113
0.0,0.0,0.0,0.0,0.19122791290283203
0.0,0.0,0.0,0.0,0.19128894805908203
0.0,0.0,0.0,0.0,0.19134950637817383
0.0,0.0,0.0,0.0,0.19141054153442383
0.0,0.0,0.0,0.0,0.19147086143493652
0.0,0.0,0.0,0.0,0.19153141975402832
0.0,0.0,0.0,0.0,0.19159340858459473
0.0,0.0,0.0,0.0,0.19191288948059082
0.0,0.0,0.0,0.0,0.19718384742736816
0.0,0.0,0.0,0.0,0.19727587699890137
0.0,0.0,0.0,0.0,0.19733953475952148
0.0,0.0,0.0,0.0,0.1974031925201416
0.0,0.0,0.0,0.0,0.1974639892578125
0.0,0.0,0.0,0.0,0.1975257396697998
0.0,0.0,0.0,0.0,0.1975870132446289
0.0,0.0,0.0,0.0,0.1976485252380371
0.0,0.0,0.0,0.0,0.1977095603942871
0.0,0.0,0.0,0.0,0.1977705955505371
0.0,0.0,0.0,0.0,0.1978309154510498
0.0,0.0,0.0,0.0,0.1978919506072998
0.0,0.0,0.0,0.0,0.1979525089263916
0.0,0.0,0.0,0.0,0.1980130672454834
0.0,0.0,0.0,0.0,0.1980733871459961
0.0,0.0,0.0,0.0,0.1981344223022461
0.0,0.0,0.0,0.0,0.1981968879699707
0.0,0.0,0.0,0.0,0.19861268997192383
0.0,0.0,0.0,0.0,0.2070331573486328
0.0,0.0,0.0,0.0,0.20712041854858398
0.0,0.0,0.0,0.0,0.2071840763092041
0.0,0.0,0.0,0.0,0.2072463035583496
0.0,0.0,0.0,0.0,0.2073071002960205
0.0,0.0,0.0,0.0,0.2073676586151123
0.0,0.0,0.0,0.0,0.2074277400970459
0.0,0.0,0.0,0.0,0.2074892520904541
0.0,0.0,0.0,0.0,0.2075498104095459
0.0,0.0,0.0,0.0,0.2076106071472168
0.0,0.0,0.0,0.0,0.2076714038848877
0.0,0.0,0.0,0.0,0.2077319622039795
0.0,0.0,0.0,0.0,0.2077925205230713
0.0,0.0,0.0,0.0,0.2078533172607422
0.0,0.0,0.0,0.0,0.20791387557983398
0.0,0.0,0.0,0.0,0.20797491073608398
0.0,0.0,0.0,0.0,0.208038330078125
0.0,0.0,0.0,0.0,0.20845842361450195
0.0,0.0,0.0,0.0,0.21713542938232422
0.0,0.0,0.0,0.0,0.21723270416259766
0.0,0.0,0.0,0.0,0.21729755401611328
0.0,0.0,0.0,0.0,0.2173609733581543
0.0,0.0,0.0,0.0,0.2174222469329834
0.0,0.0,0.0,0.0,0.2174830436706543
0.0,0.0,0.0,0.0,0.2175436019897461
0.0,0.0,0.0,0.0,0.2176046371459961
0.0,0.0,0.0,0.0,0.21766448020935059
0.0,0.0,0.0,0.0,0.21772527694702148
0.0,0.0,0.0,0.0,0.21778631210327148
0.0,0.0,0.0,0.0,0.21784734725952148
0.0,0.0,0.0,0.0,0.21790790557861328
0.0,0.0,0.0,0.0,0.21796870231628418
0.0,0.0,0.0,0.0,0.21802949905395508
0.0,0.0,0.0,0.0,0.21809053421020508
0.0,0.0,0.0,0.0,0.21817541122436523
0.0,0.0,0.0,0.0,0.21857643127441406
0.0,0.0,0.0,0.0,0.22701406478881836
0.0,0.0,0.0,0.0,0.22710061073303223
0.0,0.0,0.0,0.0,0.22716498374938965
0.0,0.0,0.0,0.0,0.22722792625427246
0.0,0.0,0.0,0.0,0.22728919982910156
0.0,0.0,0.0,0.0,0.22735047340393066
0.0,0.0,0.0,0.0,0.22741127014160156
0.0,0.0,0.0,0.0,0.22747230529785156
0.0,0.0,0.0,0.0,0.22753334045410156
0.0,0.0,0.0,0.0,0.22759389877319336
0.0,0.0,0.0,0.0,0.22765469551086426
0.0,0.0,0.0,0.0,0.22771501541137695
0.0,0.0,0.0,0.0,0.22777557373046875
0.0,0.0,0.0,0.0,0.22783613204956055
0.0,0.0,0.0,0.0,0.22789788246154785
0.0,0.0,0.0,0.0,0.22795915603637695
0.0,0.0,0.0,0.0,0.22802090644836426
0.0,0.0,0.0,0.0,0.22842168807983398
0.0,0.0,0.0,0.0,0.2371058464050293
0.0,0.0,0.0,0.0,0.2371983528137207
0.0,0.0,0.0,0.0,0.23726177215576172
0.0,0.0,0.0,0.0,0.23732471466064453
0.0,0.0,0.0,0.0,0.23738551139831543
0.0,0.0,0.0,0.0,0.23744654655456543
0.0,0.0,0.0,0.0,0.23750710487365723
0.0,0.0,0.0,0.0,0.23756790161132812
0.0,0.0,0.0,0.0,0.23762917518615723
0.0,0.0,0.0,0.0,0.23769044876098633
0.0,0.0,0.0,0.0,0.23775124549865723
0.0,0.0,0.0,0.0,0.23781228065490723
0.0,0.0,0.0,0.0,0.23787331581115723
0.0,0.0,0.0,0.0,0.23793435096740723
0.0,0.0,0.0,0.0,0.23799490928649902
0.0,0.0,0.0,0.0,0.23805665969848633
0.0,0.0,0.0,0.0,0.23811888694763184
0.0,0.0,0.0,0.0,0.23851370811462402
0.0,0.0,0.0,0.0,0.24715709686279297
0.0,0.0,0.0,0.0,0.24724578857421875
0.0,0.0,0.0,0.0,0.24730968475341797
0.0,0.0,0.0,0.0,0.24737334251403809
0.0,0.0,0.0,0.0,0.2474353313446045
0.0,0.0,0.0,0.0,0.2474963665008545
0.0,0.0,0.0,0.0,0.2475574016571045
0.0,0.0,0.0,0.0,0.2476189136505127
0.0,0.0,0.0,0.0,0.2476797103881836
0.0,0.0,0.0,0.0,0.2477405071258545
0.0,0.0,0.0,0.0,0.2478008270263672
0.0,0.0,0.0,0.0,0.24786138534545898
0.0,0.0,0.0,0.0,0.2479228973388672
0.0,0.0,0.0,0.0,0.2479846477508545
0.0,0.0,0.0,0.0,0.2480466365814209
0.0,0.0,0.0,0.0,0.2481074333190918
0.0,0.0,0.0,0.0,0.2481696605682373
0.0,0.0,0.0,0.0,0.24854040145874023
0.0,0.0,0.0,0.0,0.2570829391479492
0.0,0.0,0.0,0.0,0.2571749687194824
0.0,0.0,0.0,0.0,0.25724005699157715
0.0,0.0,0.0,0.0,0.25730395317077637
0.0,0.0,0.0,0.0,0.25736522674560547
0.0,0.0,0.0,0.0,0.2574269771575928
0.0,0.0,0.0,0.0,0.25748777389526367
0.0,0.0,0.0,0.0,0.2575490474700928
0.0,0.0,0.0,0.0,0.2576100826263428
0.0,0.0,0.0,0.0,0.25767040252685547
0.0,0.0,0.0,0.0,0.25773143768310547
